sample_id,dataset,video_path,label,frame_count,width,height,codec,file_size_mb,manipulation,generator,subject_id,source_id,original_video_id,split_group_id,audio_path,split
FFPP_0003746,FaceForensics++,FaceShifter/746_571.mp4,1,493,1280,720,h264,1.63,FaceShifter,FaceShifter,,ORIG_571,ORIG_746,PAIR_ORIG_571_ORIG_746,,
FFPP_0003747,FaceForensics++,FaceShifter/747_854.mp4,1,470,1280,720,h264,1.96,FaceShifter,FaceShifter,,ORIG_854,ORIG_747,PAIR_ORIG_747_ORIG_854,,
FFPP_0003748,FaceForensics++,FaceShifter/748_355.mp4,1,318,1280,720,h264,1.73,FaceShifter,FaceShifter,,ORIG_355,ORIG_748,PAIR_ORIG_355_ORIG_748,,
FFPP_0003749,FaceForensics++,FaceShifter/749_659.mp4,1,693,854,480,h264,0.89,FaceShifter,FaceShifter,,ORIG_659,ORIG_749,PAIR_ORIG_659_ORIG_749,,
FFPP_0003750,FaceForensics++,FaceShifter/750_743.mp4,1,441,1920,1080,h264,5.15,FaceShifter,FaceShifter,,ORIG_743,ORIG_750,PAIR_ORIG_743_ORIG_750,,
FFPP_0003751,FaceForensics++,FaceShifter/751_752.mp4,1,331,640,480,h264,0.73,FaceShifter,FaceShifter,,ORIG_752,ORIG_751,PAIR_ORIG_751_ORIG_752,,
FFPP_0003752,FaceForensics++,FaceShifter/752_751.mp4,1,1016,1280,720,h264,6.16,FaceShifter,FaceShifter,,ORIG_751,ORIG_752,PAIR_ORIG_751_ORIG_752,,
FFPP_0003753,FaceForensics++,FaceShifter/753_789.mp4,1,686,1920,1080,h264,6.42,FaceShifter,FaceShifter,,ORIG_789,ORIG_753,PAIR_ORIG_753_ORIG_789,,
FFPP_0003754,FaceForensics++,FaceShifter/754_758.mp4,1,401,1280,720,h264,1.22,FaceShifter,FaceShifter,,ORIG_758,ORIG_754,PAIR_ORIG_754_ORIG_758,,
FFPP_0003755,FaceForensics++,FaceShifter/755_759.mp4,1,336,854,480,h264,0.44,FaceShifter,FaceShifter,,ORIG_759,ORIG_755,PAIR_ORIG_755_ORIG_759,,
FFPP_0003756,FaceForensics++,FaceShifter/756_503.mp4,1,570,854,480,h264,1.33,FaceShifter,FaceShifter,,ORIG_503,ORIG_756,PAIR_ORIG_503_ORIG_756,,
FFPP_0003757,FaceForensics++,FaceShifter/757_573.mp4,1,441,1280,720,h264,1.39,FaceShifter,FaceShifter,,ORIG_573,ORIG_757,PAIR_ORIG_573_ORIG_757,,
FFPP_0003758,FaceForensics++,FaceShifter/758_754.mp4,1,391,640,480,h264,0.69,FaceShifter,FaceShifter,,ORIG_754,ORIG_758,PAIR_ORIG_754_ORIG_758,,
FFPP_0003759,FaceForensics++,FaceShifter/759_755.mp4,1,434,1920,1080,h264,4.54,FaceShifter,FaceShifter,,ORIG_755,ORIG_759,PAIR_ORIG_755_ORIG_759,,
FFPP_0003760,FaceForensics++,FaceShifter/760_611.mp4,1,306,854,480,h264,0.82,FaceShifter,FaceShifter,,ORIG_611,ORIG_760,PAIR_ORIG_611_ORIG_760,,
FFPP_0003761,FaceForensics++,FaceShifter/761_766.mp4,1,343,640,480,h264,0.69,FaceShifter,FaceShifter,,ORIG_766,ORIG_761,PAIR_ORIG_761_ORIG_766,,
FFPP_0003762,FaceForensics++,FaceShifter/762_832.mp4,1,416,640,480,h264,0.89,FaceShifter,FaceShifter,,ORIG_832,ORIG_762,PAIR_ORIG_762_ORIG_832,,
FFPP_0003763,FaceForensics++,FaceShifter/763_930.mp4,1,812,854,480,h264,2.69,FaceShifter,FaceShifter,,ORIG_930,ORIG_763,PAIR_ORIG_763_ORIG_930,,
FFPP_0003764,FaceForensics++,FaceShifter/764_850.mp4,1,369,1440,1080,h264,2.02,FaceShifter,FaceShifter,,ORIG_850,ORIG_764,PAIR_ORIG_764_ORIG_850,,
FFPP_0003765,FaceForensics++,FaceShifter/765_867.mp4,1,388,640,480,h264,0.64,FaceShifter,FaceShifter,,ORIG_867,ORIG_765,PAIR_ORIG_765_ORIG_867,,
FFPP_0003766,FaceForensics++,FaceShifter/766_761.mp4,1,860,640,480,h264,0.86,FaceShifter,FaceShifter,,ORIG_761,ORIG_766,PAIR_ORIG_761_ORIG_766,,
FFPP_0003767,FaceForensics++,FaceShifter/767_694.mp4,1,407,640,480,h264,0.54,FaceShifter,FaceShifter,,ORIG_694,ORIG_767,PAIR_ORIG_694_ORIG_767,,
FFPP_0003768,FaceForensics++,FaceShifter/768_793.mp4,1,330,1280,720,h264,0.94,FaceShifter,FaceShifter,,ORIG_793,ORIG_768,PAIR_ORIG_768_ORIG_793,,
FFPP_0003769,FaceForensics++,FaceShifter/769_784.mp4,1,484,1280,720,h264,2.17,FaceShifter,FaceShifter,,ORIG_784,ORIG_769,PAIR_ORIG_769_ORIG_784,,
FFPP_0003770,FaceForensics++,FaceShifter/770_791.mp4,1,653,1280,720,h264,2.59,FaceShifter,FaceShifter,,ORIG_791,ORIG_770,PAIR_ORIG_770_ORIG_791,,
FFPP_0003771,FaceForensics++,FaceShifter/771_849.mp4,1,634,656,480,h264,0.67,FaceShifter,FaceShifter,,ORIG_849,ORIG_771,PAIR_ORIG_771_ORIG_849,,
FFPP_0003772,FaceForensics++,FaceShifter/772_708.mp4,1,341,1280,720,h264,1.49,FaceShifter,FaceShifter,,ORIG_708,ORIG_772,PAIR_ORIG_708_ORIG_772,,
FFPP_0003773,FaceForensics++,FaceShifter/773_652.mp4,1,579,1280,720,h264,1.87,FaceShifter,FaceShifter,,ORIG_652,ORIG_773,PAIR_ORIG_652_ORIG_773,,
FFPP_0003774,FaceForensics++,FaceShifter/774_735.mp4,1,313,640,480,h264,0.6,FaceShifter,FaceShifter,,ORIG_735,ORIG_774,PAIR_ORIG_735_ORIG_774,,
FFPP_0003775,FaceForensics++,FaceShifter/775_742.mp4,1,559,640,480,h264,0.69,FaceShifter,FaceShifter,,ORIG_742,ORIG_775,PAIR_ORIG_742_ORIG_775,,
FFPP_0003776,FaceForensics++,FaceShifter/776_676.mp4,1,331,1920,1080,h264,6.4,FaceShifter,FaceShifter,,ORIG_676,ORIG_776,PAIR_ORIG_676_ORIG_776,,
FFPP_0003777,FaceForensics++,FaceShifter/777_745.mp4,1,325,640,480,h264,0.45,FaceShifter,FaceShifter,,ORIG_745,ORIG_777,PAIR_ORIG_745_ORIG_777,,
FFPP_0003778,FaceForensics++,FaceShifter/778_798.mp4,1,328,1280,720,h264,1.42,FaceShifter,FaceShifter,,ORIG_798,ORIG_778,PAIR_ORIG_778_ORIG_798,,
FFPP_0003779,FaceForensics++,FaceShifter/779_794.mp4,1,306,1280,720,h264,0.99,FaceShifter,FaceShifter,,ORIG_794,ORIG_779,PAIR_ORIG_779_ORIG_794,,
FFPP_0003780,FaceForensics++,FaceShifter/780_869.mp4,1,402,1280,720,h264,1.29,FaceShifter,FaceShifter,,ORIG_869,ORIG_780,PAIR_ORIG_780_ORIG_869,,
FFPP_0003781,FaceForensics++,FaceShifter/781_806.mp4,1,475,640,480,h264,0.73,FaceShifter,FaceShifter,,ORIG_806,ORIG_781,PAIR_ORIG_781_ORIG_806,,
FFPP_0003782,FaceForensics++,FaceShifter/782_787.mp4,1,556,600,480,h264,1.59,FaceShifter,FaceShifter,,ORIG_787,ORIG_782,PAIR_ORIG_782_ORIG_787,,
FFPP_0003783,FaceForensics++,FaceShifter/783_916.mp4,1,403,1280,720,h264,1.31,FaceShifter,FaceShifter,,ORIG_916,ORIG_783,PAIR_ORIG_783_ORIG_916,,
FFPP_0003784,FaceForensics++,FaceShifter/784_769.mp4,1,557,640,480,h264,0.91,FaceShifter,FaceShifter,,ORIG_769,ORIG_784,PAIR_ORIG_769_ORIG_784,,
FFPP_0003785,FaceForensics++,FaceShifter/785_736.mp4,1,413,640,480,h264,1.09,FaceShifter,FaceShifter,,ORIG_736,ORIG_785,PAIR_ORIG_736_ORIG_785,,
FFPP_0003786,FaceForensics++,FaceShifter/786_819.mp4,1,520,1920,1080,h264,10.9,FaceShifter,FaceShifter,,ORIG_819,ORIG_786,PAIR_ORIG_786_ORIG_819,,
FFPP_0003787,FaceForensics++,FaceShifter/787_782.mp4,1,502,656,480,h264,1.0,FaceShifter,FaceShifter,,ORIG_782,ORIG_787,PAIR_ORIG_782_ORIG_787,,
FFPP_0003788,FaceForensics++,FaceShifter/788_710.mp4,1,534,656,480,h264,1.84,FaceShifter,FaceShifter,,ORIG_710,ORIG_788,PAIR_ORIG_710_ORIG_788,,
FFPP_0003789,FaceForensics++,FaceShifter/789_753.mp4,1,567,1920,1080,h264,5.81,FaceShifter,FaceShifter,,ORIG_753,ORIG_789,PAIR_ORIG_753_ORIG_789,,
FFPP_0003790,FaceForensics++,FaceShifter/790_014.mp4,1,690,1280,720,h264,2.58,FaceShifter,FaceShifter,,ORIG_014,ORIG_790,PAIR_ORIG_014_ORIG_790,,
FFPP_0003791,FaceForensics++,FaceShifter/791_770.mp4,1,333,720,480,h264,0.49,FaceShifter,FaceShifter,,ORIG_770,ORIG_791,PAIR_ORIG_770_ORIG_791,,
FFPP_0003792,FaceForensics++,FaceShifter/792_903.mp4,1,383,640,480,h264,0.56,FaceShifter,FaceShifter,,ORIG_903,ORIG_792,PAIR_ORIG_792_ORIG_903,,
FFPP_0003793,FaceForensics++,FaceShifter/793_768.mp4,1,590,1280,720,h264,3.11,FaceShifter,FaceShifter,,ORIG_768,ORIG_793,PAIR_ORIG_768_ORIG_793,,
FFPP_0003794,FaceForensics++,FaceShifter/794_779.mp4,1,879,1280,720,h264,4.98,FaceShifter,FaceShifter,,ORIG_779,ORIG_794,PAIR_ORIG_779_ORIG_794,,
FFPP_0003795,FaceForensics++,FaceShifter/795_907.mp4,1,550,1280,720,h264,1.48,FaceShifter,FaceShifter,,ORIG_907,ORIG_795,PAIR_ORIG_795_ORIG_907,,
FFPP_0003796,FaceForensics++,FaceShifter/796_740.mp4,1,1001,1280,720,h264,5.44,FaceShifter,FaceShifter,,ORIG_740,ORIG_796,PAIR_ORIG_740_ORIG_796,,
FFPP_0003797,FaceForensics++,FaceShifter/797_844.mp4,1,434,640,480,h264,0.43,FaceShifter,FaceShifter,,ORIG_844,ORIG_797,PAIR_ORIG_797_ORIG_844,,
FFPP_0003798,FaceForensics++,FaceShifter/798_778.mp4,1,371,1920,1080,h264,2.85,FaceShifter,FaceShifter,,ORIG_778,ORIG_798,PAIR_ORIG_778_ORIG_798,,
FFPP_0003799,FaceForensics++,FaceShifter/799_809.mp4,1,1227,1280,720,h264,7.07,FaceShifter,FaceShifter,,ORIG_809,ORIG_799,PAIR_ORIG_799_ORIG_809,,
FFPP_0003800,FaceForensics++,FaceShifter/800_840.mp4,1,338,1280,720,h264,1.29,FaceShifter,FaceShifter,,ORIG_840,ORIG_800,PAIR_ORIG_800_ORIG_840,,
FFPP_0003801,FaceForensics++,FaceShifter/801_855.mp4,1,444,640,480,h264,0.87,FaceShifter,FaceShifter,,ORIG_855,ORIG_801,PAIR_ORIG_801_ORIG_855,,
FFPP_0003802,FaceForensics++,FaceShifter/802_885.mp4,1,351,656,480,h264,0.41,FaceShifter,FaceShifter,,ORIG_885,ORIG_802,PAIR_ORIG_802_ORIG_885,,
FFPP_0003803,FaceForensics++,FaceShifter/803_017.mp4,1,297,854,480,h264,0.7,FaceShifter,FaceShifter,,ORIG_017,ORIG_803,PAIR_ORIG_017_ORIG_803,,
FFPP_0003804,FaceForensics++,FaceShifter/804_738.mp4,1,359,854,480,h264,0.66,FaceShifter,FaceShifter,,ORIG_738,ORIG_804,PAIR_ORIG_738_ORIG_804,,
FFPP_0003805,FaceForensics++,FaceShifter/805_011.mp4,1,411,1280,720,h264,2.2,FaceShifter,FaceShifter,,ORIG_011,ORIG_805,PAIR_ORIG_011_ORIG_805,,
FFPP_0003806,FaceForensics++,FaceShifter/806_781.mp4,1,301,640,480,h264,0.35,FaceShifter,FaceShifter,,ORIG_781,ORIG_806,PAIR_ORIG_781_ORIG_806,,
FFPP_0003807,FaceForensics++,FaceShifter/807_273.mp4,1,650,1920,1080,h264,7.56,FaceShifter,FaceShifter,,ORIG_273,ORIG_807,PAIR_ORIG_273_ORIG_807,,
FFPP_0003808,FaceForensics++,FaceShifter/808_829.mp4,1,637,1280,720,h264,2.4,FaceShifter,FaceShifter,,ORIG_829,ORIG_808,PAIR_ORIG_808_ORIG_829,,
FFPP_0003809,FaceForensics++,FaceShifter/809_799.mp4,1,367,656,480,h264,0.86,FaceShifter,FaceShifter,,ORIG_799,ORIG_809,PAIR_ORIG_799_ORIG_809,,
FFPP_0003810,FaceForensics++,FaceShifter/810_838.mp4,1,1052,1280,720,h264,3.79,FaceShifter,FaceShifter,,ORIG_838,ORIG_810,PAIR_ORIG_810_ORIG_838,,
FFPP_0003811,FaceForensics++,FaceShifter/811_920.mp4,1,542,1280,720,h264,2.44,FaceShifter,FaceShifter,,ORIG_920,ORIG_811,PAIR_ORIG_811_ORIG_920,,
FFPP_0003812,FaceForensics++,FaceShifter/812_821.mp4,1,433,720,480,h264,0.94,FaceShifter,FaceShifter,,ORIG_821,ORIG_812,PAIR_ORIG_812_ORIG_821,,
FFPP_0003813,FaceForensics++,FaceShifter/813_700.mp4,1,360,1280,720,h264,2.68,FaceShifter,FaceShifter,,ORIG_700,ORIG_813,PAIR_ORIG_700_ORIG_813,,
FFPP_0003814,FaceForensics++,FaceShifter/814_871.mp4,1,550,1280,720,h264,2.28,FaceShifter,FaceShifter,,ORIG_871,ORIG_814,PAIR_ORIG_814_ORIG_871,,
FFPP_0003815,FaceForensics++,FaceShifter/815_730.mp4,1,452,1280,720,h264,1.4,FaceShifter,FaceShifter,,ORIG_730,ORIG_815,PAIR_ORIG_730_ORIG_815,,
FFPP_0003816,FaceForensics++,FaceShifter/816_649.mp4,1,411,640,480,h264,0.53,FaceShifter,FaceShifter,,ORIG_649,ORIG_816,PAIR_ORIG_649_ORIG_816,,
FFPP_0003817,FaceForensics++,FaceShifter/817_827.mp4,1,419,1280,720,h264,1.68,FaceShifter,FaceShifter,,ORIG_827,ORIG_817,PAIR_ORIG_817_ORIG_827,,
FFPP_0003818,FaceForensics++,FaceShifter/818_820.mp4,1,466,1280,720,h264,1.78,FaceShifter,FaceShifter,,ORIG_820,ORIG_818,PAIR_ORIG_818_ORIG_820,,
FFPP_0003819,FaceForensics++,FaceShifter/819_786.mp4,1,927,1920,1080,h264,7.35,FaceShifter,FaceShifter,,ORIG_786,ORIG_819,PAIR_ORIG_786_ORIG_819,,
FFPP_0003820,FaceForensics++,FaceShifter/820_818.mp4,1,665,1280,720,h264,2.43,FaceShifter,FaceShifter,,ORIG_818,ORIG_820,PAIR_ORIG_818_ORIG_820,,
FFPP_0003821,FaceForensics++,FaceShifter/821_812.mp4,1,423,712,480,h264,0.81,FaceShifter,FaceShifter,,ORIG_812,ORIG_821,PAIR_ORIG_812_ORIG_821,,
FFPP_0003822,FaceForensics++,FaceShifter/822_244.mp4,1,297,1920,1080,h264,1.79,FaceShifter,FaceShifter,,ORIG_244,ORIG_822,PAIR_ORIG_244_ORIG_822,,
FFPP_0003823,FaceForensics++,FaceShifter/823_584.mp4,1,672,1280,720,h264,4.44,FaceShifter,FaceShifter,,ORIG_584,ORIG_823,PAIR_ORIG_584_ORIG_823,,
FFPP_0003824,FaceForensics++,FaceShifter/824_419.mp4,1,577,1280,720,h264,2.37,FaceShifter,FaceShifter,,ORIG_419,ORIG_824,PAIR_ORIG_419_ORIG_824,,
FFPP_0003825,FaceForensics++,FaceShifter/825_074.mp4,1,547,854,480,h264,0.95,FaceShifter,FaceShifter,,ORIG_074,ORIG_825,PAIR_ORIG_074_ORIG_825,,
FFPP_0003826,FaceForensics++,FaceShifter/826_833.mp4,1,355,1280,720,h264,1.5,FaceShifter,FaceShifter,,ORIG_833,ORIG_826,PAIR_ORIG_826_ORIG_833,,
FFPP_0003827,FaceForensics++,FaceShifter/827_817.mp4,1,311,640,480,h264,0.47,FaceShifter,FaceShifter,,ORIG_817,ORIG_827,PAIR_ORIG_817_ORIG_827,,
FFPP_0003828,FaceForensics++,FaceShifter/828_830.mp4,1,319,640,480,h264,0.74,FaceShifter,FaceShifter,,ORIG_830,ORIG_828,PAIR_ORIG_828_ORIG_830,,
FFPP_0003829,FaceForensics++,FaceShifter/829_808.mp4,1,801,1274,720,h264,3.73,FaceShifter,FaceShifter,,ORIG_808,ORIG_829,PAIR_ORIG_808_ORIG_829,,
FFPP_0003830,FaceForensics++,FaceShifter/830_828.mp4,1,511,600,480,h264,0.88,FaceShifter,FaceShifter,,ORIG_828,ORIG_830,PAIR_ORIG_828_ORIG_830,,
FFPP_0003831,FaceForensics++,FaceShifter/831_508.mp4,1,327,1920,1080,h264,4.09,FaceShifter,FaceShifter,,ORIG_508,ORIG_831,PAIR_ORIG_508_ORIG_831,,
FFPP_0003832,FaceForensics++,FaceShifter/832_762.mp4,1,553,600,480,h264,1.27,FaceShifter,FaceShifter,,ORIG_762,ORIG_832,PAIR_ORIG_762_ORIG_832,,
FFPP_0003833,FaceForensics++,FaceShifter/833_826.mp4,1,600,1920,1080,h264,8.61,FaceShifter,FaceShifter,,ORIG_826,ORIG_833,PAIR_ORIG_826_ORIG_833,,
FFPP_0003834,FaceForensics++,FaceShifter/834_852.mp4,1,303,720,480,h264,0.96,FaceShifter,FaceShifter,,ORIG_852,ORIG_834,PAIR_ORIG_834_ORIG_852,,
FFPP_0003835,FaceForensics++,FaceShifter/835_651.mp4,1,426,1920,1080,h264,2.83,FaceShifter,FaceShifter,,ORIG_651,ORIG_835,PAIR_ORIG_651_ORIG_835,,
FFPP_0003836,FaceForensics++,FaceShifter/836_950.mp4,1,343,1280,720,h264,1.14,FaceShifter,FaceShifter,,ORIG_950,ORIG_836,PAIR_ORIG_836_ORIG_950,,
FFPP_0003837,FaceForensics++,FaceShifter/837_890.mp4,1,443,1280,720,h264,2.51,FaceShifter,FaceShifter,,ORIG_890,ORIG_837,PAIR_ORIG_837_ORIG_890,,
FFPP_0003838,FaceForensics++,FaceShifter/838_810.mp4,1,457,1280,720,h264,2.28,FaceShifter,FaceShifter,,ORIG_810,ORIG_838,PAIR_ORIG_810_ORIG_838,,
FFPP_0003839,FaceForensics++,FaceShifter/839_864.mp4,1,385,640,480,h264,0.55,FaceShifter,FaceShifter,,ORIG_864,ORIG_839,PAIR_ORIG_839_ORIG_864,,
FFPP_0003840,FaceForensics++,FaceShifter/840_800.mp4,1,840,654,480,h264,0.94,FaceShifter,FaceShifter,,ORIG_800,ORIG_840,PAIR_ORIG_800_ORIG_840,,
FFPP_0003841,FaceForensics++,FaceShifter/841_639.mp4,1,519,854,480,h264,0.78,FaceShifter,FaceShifter,,ORIG_639,ORIG_841,PAIR_ORIG_639_ORIG_841,,
FFPP_0003842,FaceForensics++,FaceShifter/842_714.mp4,1,447,656,480,h264,1.29,FaceShifter,FaceShifter,,ORIG_714,ORIG_842,PAIR_ORIG_714_ORIG_842,,
FFPP_0003843,FaceForensics++,FaceShifter/843_859.mp4,1,318,854,480,h264,0.4,FaceShifter,FaceShifter,,ORIG_859,ORIG_843,PAIR_ORIG_843_ORIG_859,,
FFPP_0003844,FaceForensics++,FaceShifter/844_797.mp4,1,852,640,480,h264,1.13,FaceShifter,FaceShifter,,ORIG_797,ORIG_844,PAIR_ORIG_797_ORIG_844,,
FFPP_0003845,FaceForensics++,FaceShifter/845_846.mp4,1,356,854,480,h264,0.56,FaceShifter,FaceShifter,,ORIG_846,ORIG_845,PAIR_ORIG_845_ORIG_846,,
FFPP_0003846,FaceForensics++,FaceShifter/846_845.mp4,1,353,656,480,h264,0.61,FaceShifter,FaceShifter,,ORIG_845,ORIG_846,PAIR_ORIG_845_ORIG_846,,
FFPP_0003847,FaceForensics++,FaceShifter/847_906.mp4,1,301,1280,720,h264,1.52,FaceShifter,FaceShifter,,ORIG_906,ORIG_847,PAIR_ORIG_847_ORIG_906,,
FFPP_0003848,FaceForensics++,FaceShifter/848_894.mp4,1,360,1920,1080,h264,4.37,FaceShifter,FaceShifter,,ORIG_894,ORIG_848,PAIR_ORIG_848_ORIG_894,,
FFPP_0003849,FaceForensics++,FaceShifter/849_771.mp4,1,322,640,480,h264,1.68,FaceShifter,FaceShifter,,ORIG_771,ORIG_849,PAIR_ORIG_771_ORIG_849,,
FFPP_0003850,FaceForensics++,FaceShifter/850_764.mp4,1,612,810,480,h264,0.94,FaceShifter,FaceShifter,,ORIG_764,ORIG_850,PAIR_ORIG_764_ORIG_850,,
FFPP_0003851,FaceForensics++,FaceShifter/851_552.mp4,1,833,1280,720,h264,3.44,FaceShifter,FaceShifter,,ORIG_552,ORIG_851,PAIR_ORIG_552_ORIG_851,,
FFPP_0003852,FaceForensics++,FaceShifter/852_834.mp4,1,427,640,480,h264,0.44,FaceShifter,FaceShifter,,ORIG_834,ORIG_852,PAIR_ORIG_834_ORIG_852,,
FFPP_0003853,FaceForensics++,FaceShifter/853_863.mp4,1,616,1280,720,h264,2.31,FaceShifter,FaceShifter,,ORIG_863,ORIG_853,PAIR_ORIG_853_ORIG_863,,
FFPP_0003854,FaceForensics++,FaceShifter/854_747.mp4,1,294,1280,720,h264,1.04,FaceShifter,FaceShifter,,ORIG_747,ORIG_854,PAIR_ORIG_747_ORIG_854,,
FFPP_0003855,FaceForensics++,FaceShifter/855_801.mp4,1,630,640,480,h264,1.38,FaceShifter,FaceShifter,,ORIG_801,ORIG_855,PAIR_ORIG_801_ORIG_855,,
FFPP_0003856,FaceForensics++,FaceShifter/856_881.mp4,1,1103,1280,720,h264,3.42,FaceShifter,FaceShifter,,ORIG_881,ORIG_856,PAIR_ORIG_856_ORIG_881,,
FFPP_0003857,FaceForensics++,FaceShifter/857_909.mp4,1,640,640,480,h264,1.03,FaceShifter,FaceShifter,,ORIG_909,ORIG_857,PAIR_ORIG_857_ORIG_909,,
FFPP_0003858,FaceForensics++,FaceShifter/858_861.mp4,1,483,656,480,h264,0.4,FaceShifter,FaceShifter,,ORIG_861,ORIG_858,PAIR_ORIG_858_ORIG_861,,
FFPP_0003859,FaceForensics++,FaceShifter/859_843.mp4,1,333,640,480,h264,0.44,FaceShifter,FaceShifter,,ORIG_843,ORIG_859,PAIR_ORIG_843_ORIG_859,,
FFPP_0003860,FaceForensics++,FaceShifter/860_905.mp4,1,459,1920,1080,h264,2.25,FaceShifter,FaceShifter,,ORIG_905,ORIG_860,PAIR_ORIG_860_ORIG_905,,
FFPP_0003861,FaceForensics++,FaceShifter/861_858.mp4,1,594,654,480,h264,1.75,FaceShifter,FaceShifter,,ORIG_858,ORIG_861,PAIR_ORIG_858_ORIG_861,,
FFPP_0003862,FaceForensics++,FaceShifter/862_047.mp4,1,470,1280,720,h264,1.42,FaceShifter,FaceShifter,,ORIG_047,ORIG_862,PAIR_ORIG_047_ORIG_862,,
FFPP_0003863,FaceForensics++,FaceShifter/863_853.mp4,1,513,1280,720,h264,1.92,FaceShifter,FaceShifter,,ORIG_853,ORIG_863,PAIR_ORIG_853_ORIG_863,,
FFPP_0003864,FaceForensics++,FaceShifter/864_839.mp4,1,326,600,480,h264,0.72,FaceShifter,FaceShifter,,ORIG_839,ORIG_864,PAIR_ORIG_839_ORIG_864,,
FFPP_0003865,FaceForensics++,FaceShifter/865_739.mp4,1,347,1920,1080,h264,2.49,FaceShifter,FaceShifter,,ORIG_739,ORIG_865,PAIR_ORIG_739_ORIG_865,,
FFPP_0003866,FaceForensics++,FaceShifter/866_878.mp4,1,509,1920,1080,h264,4.65,FaceShifter,FaceShifter,,ORIG_878,ORIG_866,PAIR_ORIG_866_ORIG_878,,
FFPP_0003867,FaceForensics++,FaceShifter/867_765.mp4,1,1489,720,480,h264,4.19,FaceShifter,FaceShifter,,ORIG_765,ORIG_867,PAIR_ORIG_765_ORIG_867,,
FFPP_0003868,FaceForensics++,FaceShifter/868_949.mp4,1,431,654,480,h264,0.61,FaceShifter,FaceShifter,,ORIG_949,ORIG_868,PAIR_ORIG_868_ORIG_949,,
FFPP_0003869,FaceForensics++,FaceShifter/869_780.mp4,1,333,1920,1080,h264,4.06,FaceShifter,FaceShifter,,ORIG_780,ORIG_869,PAIR_ORIG_780_ORIG_869,,
FFPP_0003870,FaceForensics++,FaceShifter/870_001.mp4,1,604,1280,720,h264,2.76,FaceShifter,FaceShifter,,ORIG_001,ORIG_870,PAIR_ORIG_001_ORIG_870,,
FFPP_0003871,FaceForensics++,FaceShifter/871_814.mp4,1,348,854,480,h264,0.99,FaceShifter,FaceShifter,,ORIG_814,ORIG_871,PAIR_ORIG_814_ORIG_871,,
FFPP_0003872,FaceForensics++,FaceShifter/872_873.mp4,1,474,640,480,h264,0.7,FaceShifter,FaceShifter,,ORIG_873,ORIG_872,PAIR_ORIG_872_ORIG_873,,
FFPP_0003873,FaceForensics++,FaceShifter/873_872.mp4,1,884,1280,720,h264,2.85,FaceShifter,FaceShifter,,ORIG_872,ORIG_873,PAIR_ORIG_872_ORIG_873,,
FFPP_0003874,FaceForensics++,FaceShifter/874_291.mp4,1,469,1920,1080,h264,3.3,FaceShifter,FaceShifter,,ORIG_291,ORIG_874,PAIR_ORIG_291_ORIG_874,,
FFPP_0003875,FaceForensics++,FaceShifter/875_979.mp4,1,422,1280,720,h264,1.12,FaceShifter,FaceShifter,,ORIG_979,ORIG_875,PAIR_ORIG_875_ORIG_979,,
FFPP_0003876,FaceForensics++,FaceShifter/876_891.mp4,1,313,1280,720,h264,0.87,FaceShifter,FaceShifter,,ORIG_891,ORIG_876,PAIR_ORIG_876_ORIG_891,,
FFPP_0003877,FaceForensics++,FaceShifter/877_886.mp4,1,570,1280,720,h264,1.65,FaceShifter,FaceShifter,,ORIG_886,ORIG_877,PAIR_ORIG_877_ORIG_886,,
FFPP_0003878,FaceForensics++,FaceShifter/878_866.mp4,1,736,1280,720,h264,2.15,FaceShifter,FaceShifter,,ORIG_866,ORIG_878,PAIR_ORIG_866_ORIG_878,,
FFPP_0003879,FaceForensics++,FaceShifter/879_963.mp4,1,839,854,480,h264,1.53,FaceShifter,FaceShifter,,ORIG_963,ORIG_879,PAIR_ORIG_879_ORIG_963,,
FFPP_0003880,FaceForensics++,FaceShifter/880_135.mp4,1,435,1920,1080,h264,2.93,FaceShifter,FaceShifter,,ORIG_135,ORIG_880,PAIR_ORIG_135_ORIG_880,,
FFPP_0003881,FaceForensics++,FaceShifter/881_856.mp4,1,638,720,480,h264,1.04,FaceShifter,FaceShifter,,ORIG_856,ORIG_881,PAIR_ORIG_856_ORIG_881,,
FFPP_0003882,FaceForensics++,FaceShifter/882_952.mp4,1,333,1920,1080,h264,4.43,FaceShifter,FaceShifter,,ORIG_952,ORIG_882,PAIR_ORIG_882_ORIG_952,,
FFPP_0003883,FaceForensics++,FaceShifter/883_013.mp4,1,433,960,720,h264,2.21,FaceShifter,FaceShifter,,ORIG_013,ORIG_883,PAIR_ORIG_013_ORIG_883,,
FFPP_0003884,FaceForensics++,FaceShifter/884_968.mp4,1,343,960,720,h264,1.82,FaceShifter,FaceShifter,,ORIG_968,ORIG_884,PAIR_ORIG_884_ORIG_968,,
FFPP_0003885,FaceForensics++,FaceShifter/885_802.mp4,1,329,640,480,h264,0.53,FaceShifter,FaceShifter,,ORIG_802,ORIG_885,PAIR_ORIG_802_ORIG_885,,
FFPP_0003886,FaceForensics++,FaceShifter/886_877.mp4,1,525,640,480,h264,0.8,FaceShifter,FaceShifter,,ORIG_877,ORIG_886,PAIR_ORIG_877_ORIG_886,,
FFPP_0003887,FaceForensics++,FaceShifter/887_275.mp4,1,339,658,480,h264,0.67,FaceShifter,FaceShifter,,ORIG_275,ORIG_887,PAIR_ORIG_275_ORIG_887,,
